vv,vh,dem,pwater,label,water_percent
data\chips\VV\517_00.tif,data\chips\VH\517_00.tif,data\dem\517_00.tif,data\pwater\517_00.tif,data\labels\517_00.tif,12.10174560546875
data\chips\VV\517_01.tif,data\chips\VH\517_01.tif,data\dem\517_01.tif,data\pwater\517_01.tif,data\labels\517_01.tif,3.03497314453125
data\chips\VV\517_10.tif,data\chips\VH\517_10.tif,data\dem\517_10.tif,data\pwater\517_10.tif,data\labels\517_10.tif,0.836181640625
data\chips\VV\517_11.tif,data\chips\VH\517_11.tif,data\dem\517_11.tif,data\pwater\517_11.tif,data\labels\517_11.tif,2.62298583984375
data\chips\VV\518_00.tif,data\chips\VH\518_00.tif,data\dem\518_00.tif,data\pwater\518_00.tif,data\labels\518_00.tif,62.96234130859375
data\chips\VV\518_01.tif,data\chips\VH\518_01.tif,data\dem\518_01.tif,data\pwater\518_01.tif,data\labels\518_01.tif,54.4677734375
data\chips\VV\518_10.tif,data\chips\VH\518_10.tif,data\dem\518_10.tif,data\pwater\518_10.tif,data\labels\518_10.tif,36.68670654296875
data\chips\VV\518_11.tif,data\chips\VH\518_11.tif,data\dem\518_11.tif,data\pwater\518_11.tif,data\labels\518_11.tif,62.3931884765625
data\chips\VV\519_00.tif,data\chips\VH\519_00.tif,data\dem\519_00.tif,data\pwater\519_00.tif,data\labels\519_00.tif,7.06787109375
data\chips\VV\519_01.tif,data\chips\VH\519_01.tif,data\dem\519_01.tif,data\pwater\519_01.tif,data\labels\519_01.tif,22.94158935546875
data\chips\VV\519_10.tif,data\chips\VH\519_10.tif,data\dem\519_10.tif,data\pwater\519_10.tif,data\labels\519_10.tif,2.2552490234375
data\chips\VV\519_11.tif,data\chips\VH\519_11.tif,data\dem\519_11.tif,data\pwater\519_11.tif,data\labels\519_11.tif,11.85455322265625
data\chips\VV\520_00.tif,data\chips\VH\520_00.tif,data\dem\520_00.tif,data\pwater\520_00.tif,data\labels\520_00.tif,2.1514892578125
data\chips\VV\520_01.tif,data\chips\VH\520_01.tif,data\dem\520_01.tif,data\pwater\520_01.tif,data\labels\520_01.tif,3.01513671875
data\chips\VV\520_10.tif,data\chips\VH\520_10.tif,data\dem\520_10.tif,data\pwater\520_10.tif,data\labels\520_10.tif,6.0150146484375
data\chips\VV\520_11.tif,data\chips\VH\520_11.tif,data\dem\520_11.tif,data\pwater\520_11.tif,data\labels\520_11.tif,0.9033203125
data\chips\VV\521_00.tif,data\chips\VH\521_00.tif,data\dem\521_00.tif,data\pwater\521_00.tif,data\labels\521_00.tif,1.0528564453125
data\chips\VV\521_01.tif,data\chips\VH\521_01.tif,data\dem\521_01.tif,data\pwater\521_01.tif,data\labels\521_01.tif,1.13067626953125
data\chips\VV\521_10.tif,data\chips\VH\521_10.tif,data\dem\521_10.tif,data\pwater\521_10.tif,data\labels\521_10.tif,1.72119140625
data\chips\VV\521_11.tif,data\chips\VH\521_11.tif,data\dem\521_11.tif,data\pwater\521_11.tif,data\labels\521_11.tif,0.323486328125
data\chips\VV\522_00.tif,data\chips\VH\522_00.tif,data\dem\522_00.tif,data\pwater\522_00.tif,data\labels\522_00.tif,60.80474853515625
data\chips\VV\522_01.tif,data\chips\VH\522_01.tif,data\dem\522_01.tif,data\pwater\522_01.tif,data\labels\522_01.tif,58.70208740234375
data\chips\VV\522_10.tif,data\chips\VH\522_10.tif,data\dem\522_10.tif,data\pwater\522_10.tif,data\labels\522_10.tif,14.0960693359375
data\chips\VV\522_11.tif,data\chips\VH\522_11.tif,data\dem\522_11.tif,data\pwater\522_11.tif,data\labels\522_11.tif,56.9549560546875
data\chips\VV\523_00.tif,data\chips\VH\523_00.tif,data\dem\523_00.tif,data\pwater\523_00.tif,data\labels\523_00.tif,3.95050048828125
data\chips\VV\523_01.tif,data\chips\VH\523_01.tif,data\dem\523_01.tif,data\pwater\523_01.tif,data\labels\523_01.tif,0.05035400390625
data\chips\VV\523_10.tif,data\chips\VH\523_10.tif,data\dem\523_10.tif,data\pwater\523_10.tif,data\labels\523_10.tif,1.87225341796875
data\chips\VV\523_11.tif,data\chips\VH\523_11.tif,data\dem\523_11.tif,data\pwater\523_11.tif,data\labels\523_11.tif,0.17242431640625
data\chips\VV\524_00.tif,data\chips\VH\524_00.tif,data\dem\524_00.tif,data\pwater\524_00.tif,data\labels\524_00.tif,0.20294189453125
data\chips\VV\524_01.tif,data\chips\VH\524_01.tif,data\dem\524_01.tif,data\pwater\524_01.tif,data\labels\524_01.tif,0.4119873046875
data\chips\VV\524_10.tif,data\chips\VH\524_10.tif,data\dem\524_10.tif,data\pwater\524_10.tif,data\labels\524_10.tif,1.01318359375
data\chips\VV\524_11.tif,data\chips\VH\524_11.tif,data\dem\524_11.tif,data\pwater\524_11.tif,data\labels\524_11.tif,0.3265380859375
data\chips\VV\525_00.tif,data\chips\VH\525_00.tif,data\dem\525_00.tif,data\pwater\525_00.tif,data\labels\525_00.tif,7.44476318359375
data\chips\VV\525_01.tif,data\chips\VH\525_01.tif,data\dem\525_01.tif,data\pwater\525_01.tif,data\labels\525_01.tif,9.23309326171875
data\chips\VV\525_10.tif,data\chips\VH\525_10.tif,data\dem\525_10.tif,data\pwater\525_10.tif,data\labels\525_10.tif,7.012939453125
data\chips\VV\525_11.tif,data\chips\VH\525_11.tif,data\dem\525_11.tif,data\pwater\525_11.tif,data\labels\525_11.tif,5.938720703125
data\chips\VV\526_00.tif,data\chips\VH\526_00.tif,data\dem\526_00.tif,data\pwater\526_00.tif,data\labels\526_00.tif,0.8880615234375
data\chips\VV\526_01.tif,data\chips\VH\526_01.tif,data\dem\526_01.tif,data\pwater\526_01.tif,data\labels\526_01.tif,2.14996337890625
data\chips\VV\526_10.tif,data\chips\VH\526_10.tif,data\dem\526_10.tif,data\pwater\526_10.tif,data\labels\526_10.tif,0.7354736328125
data\chips\VV\526_11.tif,data\chips\VH\526_11.tif,data\dem\526_11.tif,data\pwater\526_11.tif,data\labels\526_11.tif,0.4669189453125
data\chips\VV\527_00.tif,data\chips\VH\527_00.tif,data\dem\527_00.tif,data\pwater\527_00.tif,data\labels\527_00.tif,5.05218505859375
data\chips\VV\527_01.tif,data\chips\VH\527_01.tif,data\dem\527_01.tif,data\pwater\527_01.tif,data\labels\527_01.tif,6.1798095703125
data\chips\VV\527_10.tif,data\chips\VH\527_10.tif,data\dem\527_10.tif,data\pwater\527_10.tif,data\labels\527_10.tif,20.3216552734375
data\chips\VV\527_11.tif,data\chips\VH\527_11.tif,data\dem\527_11.tif,data\pwater\527_11.tif,data\labels\527_11.tif,5.1422119140625
data\chips\VV\528_00.tif,data\chips\VH\528_00.tif,data\dem\528_00.tif,data\pwater\528_00.tif,data\labels\528_00.tif,12.579345703125
data\chips\VV\528_01.tif,data\chips\VH\528_01.tif,data\dem\528_01.tif,data\pwater\528_01.tif,data\labels\528_01.tif,5.03082275390625
data\chips\VV\528_10.tif,data\chips\VH\528_10.tif,data\dem\528_10.tif,data\pwater\528_10.tif,data\labels\528_10.tif,4.04052734375
data\chips\VV\528_11.tif,data\chips\VH\528_11.tif,data\dem\528_11.tif,data\pwater\528_11.tif,data\labels\528_11.tif,1.25274658203125
data\chips\VV\529_00.tif,data\chips\VH\529_00.tif,data\dem\529_00.tif,data\pwater\529_00.tif,data\labels\529_00.tif,4.5074462890625
data\chips\VV\529_01.tif,data\chips\VH\529_01.tif,data\dem\529_01.tif,data\pwater\529_01.tif,data\labels\529_01.tif,0.9521484375
data\chips\VV\529_10.tif,data\chips\VH\529_10.tif,data\dem\529_10.tif,data\pwater\529_10.tif,data\labels\529_10.tif,3.11737060546875
data\chips\VV\529_11.tif,data\chips\VH\529_11.tif,data\dem\529_11.tif,data\pwater\529_11.tif,data\labels\529_11.tif,3.1982421875
data\chips\VV\530_00.tif,data\chips\VH\530_00.tif,data\dem\530_00.tif,data\pwater\530_00.tif,data\labels\530_00.tif,12.1002197265625
data\chips\VV\530_01.tif,data\chips\VH\530_01.tif,data\dem\530_01.tif,data\pwater\530_01.tif,data\labels\530_01.tif,2.1392822265625
data\chips\VV\530_10.tif,data\chips\VH\530_10.tif,data\dem\530_10.tif,data\pwater\530_10.tif,data\labels\530_10.tif,21.514892578125
data\chips\VV\530_11.tif,data\chips\VH\530_11.tif,data\dem\530_11.tif,data\pwater\530_11.tif,data\labels\530_11.tif,14.98565673828125
data\chips\VV\531_00.tif,data\chips\VH\531_00.tif,data\dem\531_00.tif,data\pwater\531_00.tif,data\labels\531_00.tif,20.880126953125
data\chips\VV\531_01.tif,data\chips\VH\531_01.tif,data\dem\531_01.tif,data\pwater\531_01.tif,data\labels\531_01.tif,4.19158935546875
data\chips\VV\531_10.tif,data\chips\VH\531_10.tif,data\dem\531_10.tif,data\pwater\531_10.tif,data\labels\531_10.tif,0.79193115234375
data\chips\VV\531_11.tif,data\chips\VH\531_11.tif,data\dem\531_11.tif,data\pwater\531_11.tif,data\labels\531_11.tif,1.318359375
data\chips\VV\532_00.tif,data\chips\VH\532_00.tif,data\dem\532_00.tif,data\pwater\532_00.tif,data\labels\532_00.tif,1.13525390625
data\chips\VV\532_01.tif,data\chips\VH\532_01.tif,data\dem\532_01.tif,data\pwater\532_01.tif,data\labels\532_01.tif,2.58331298828125
data\chips\VV\532_10.tif,data\chips\VH\532_10.tif,data\dem\532_10.tif,data\pwater\532_10.tif,data\labels\532_10.tif,0.18310546875
data\chips\VV\532_11.tif,data\chips\VH\532_11.tif,data\dem\532_11.tif,data\pwater\532_11.tif,data\labels\532_11.tif,7.42340087890625
data\chips\VV\533_00.tif,data\chips\VH\533_00.tif,data\dem\533_00.tif,data\pwater\533_00.tif,data\labels\533_00.tif,4.32586669921875
data\chips\VV\533_01.tif,data\chips\VH\533_01.tif,data\dem\533_01.tif,data\pwater\533_01.tif,data\labels\533_01.tif,10.82916259765625
data\chips\VV\533_10.tif,data\chips\VH\533_10.tif,data\dem\533_10.tif,data\pwater\533_10.tif,data\labels\533_10.tif,1.96685791015625
data\chips\VV\533_11.tif,data\chips\VH\533_11.tif,data\dem\533_11.tif,data\pwater\533_11.tif,data\labels\533_11.tif,0.38299560546875
data\chips\VV\534_00.tif,data\chips\VH\534_00.tif,data\dem\534_00.tif,data\pwater\534_00.tif,data\labels\534_00.tif,11.74774169921875
data\chips\VV\534_01.tif,data\chips\VH\534_01.tif,data\dem\534_01.tif,data\pwater\534_01.tif,data\labels\534_01.tif,17.352294921875
data\chips\VV\534_10.tif,data\chips\VH\534_10.tif,data\dem\534_10.tif,data\pwater\534_10.tif,data\labels\534_10.tif,11.260986328125
data\chips\VV\534_11.tif,data\chips\VH\534_11.tif,data\dem\534_11.tif,data\pwater\534_11.tif,data\labels\534_11.tif,40.673828125
data\chips\VV\535_00.tif,data\chips\VH\535_00.tif,data\dem\535_00.tif,data\pwater\535_00.tif,data\labels\535_00.tif,14.2578125
data\chips\VV\535_01.tif,data\chips\VH\535_01.tif,data\dem\535_01.tif,data\pwater\535_01.tif,data\labels\535_01.tif,20.428466796875
data\chips\VV\535_10.tif,data\chips\VH\535_10.tif,data\dem\535_10.tif,data\pwater\535_10.tif,data\labels\535_10.tif,32.36236572265625
data\chips\VV\535_11.tif,data\chips\VH\535_11.tif,data\dem\535_11.tif,data\pwater\535_11.tif,data\labels\535_11.tif,37.286376953125
data\chips\VV\536_00.tif,data\chips\VH\536_00.tif,data\dem\536_00.tif,data\pwater\536_00.tif,data\labels\536_00.tif,28.59954833984375
data\chips\VV\536_01.tif,data\chips\VH\536_01.tif,data\dem\536_01.tif,data\pwater\536_01.tif,data\labels\536_01.tif,19.73419189453125
data\chips\VV\536_10.tif,data\chips\VH\536_10.tif,data\dem\536_10.tif,data\pwater\536_10.tif,data\labels\536_10.tif,10.85052490234375
data\chips\VV\536_11.tif,data\chips\VH\536_11.tif,data\dem\536_11.tif,data\pwater\536_11.tif,data\labels\536_11.tif,20.98236083984375
data\chips\VV\537_00.tif,data\chips\VH\537_00.tif,data\dem\537_00.tif,data\pwater\537_00.tif,data\labels\537_00.tif,0.82550048828125
data\chips\VV\537_01.tif,data\chips\VH\537_01.tif,data\dem\537_01.tif,data\pwater\537_01.tif,data\labels\537_01.tif,0.6744384765625
data\chips\VV\537_10.tif,data\chips\VH\537_10.tif,data\dem\537_10.tif,data\pwater\537_10.tif,data\labels\537_10.tif,1.971435546875
data\chips\VV\537_11.tif,data\chips\VH\537_11.tif,data\dem\537_11.tif,data\pwater\537_11.tif,data\labels\537_11.tif,4.5928955078125
data\chips\VV\538_00.tif,data\chips\VH\538_00.tif,data\dem\538_00.tif,data\pwater\538_00.tif,data\labels\538_00.tif,11.2152099609375
data\chips\VV\538_01.tif,data\chips\VH\538_01.tif,data\dem\538_01.tif,data\pwater\538_01.tif,data\labels\538_01.tif,46.6552734375
data\chips\VV\538_10.tif,data\chips\VH\538_10.tif,data\dem\538_10.tif,data\pwater\538_10.tif,data\labels\538_10.tif,11.14044189453125
data\chips\VV\538_11.tif,data\chips\VH\538_11.tif,data\dem\538_11.tif,data\pwater\538_11.tif,data\labels\538_11.tif,15.02227783203125
data\chips\VV\539_00.tif,data\chips\VH\539_00.tif,data\dem\539_00.tif,data\pwater\539_00.tif,data\labels\539_00.tif,4.229736328125
data\chips\VV\539_01.tif,data\chips\VH\539_01.tif,data\dem\539_01.tif,data\pwater\539_01.tif,data\labels\539_01.tif,10.400390625
data\chips\VV\539_10.tif,data\chips\VH\539_10.tif,data\dem\539_10.tif,data\pwater\539_10.tif,data\labels\539_10.tif,18.66607666015625
data\chips\VV\539_11.tif,data\chips\VH\539_11.tif,data\dem\539_11.tif,data\pwater\539_11.tif,data\labels\539_11.tif,10.83221435546875
data\chips\VV\540_00.tif,data\chips\VH\540_00.tif,data\dem\540_00.tif,data\pwater\540_00.tif,data\labels\540_00.tif,66.650390625
data\chips\VV\540_01.tif,data\chips\VH\540_01.tif,data\dem\540_01.tif,data\pwater\540_01.tif,data\labels\540_01.tif,34.4390869140625
data\chips\VV\540_10.tif,data\chips\VH\540_10.tif,data\dem\540_10.tif,data\pwater\540_10.tif,data\labels\540_10.tif,37.432861328125
data\chips\VV\540_11.tif,data\chips\VH\540_11.tif,data\dem\540_11.tif,data\pwater\540_11.tif,data\labels\540_11.tif,68.365478515625
data\chips\VV\541_00.tif,data\chips\VH\541_00.tif,data\dem\541_00.tif,data\pwater\541_00.tif,data\labels\541_00.tif,8.0322265625
data\chips\VV\541_01.tif,data\chips\VH\541_01.tif,data\dem\541_01.tif,data\pwater\541_01.tif,data\labels\541_01.tif,3.729248046875
data\chips\VV\541_10.tif,data\chips\VH\541_10.tif,data\dem\541_10.tif,data\pwater\541_10.tif,data\labels\541_10.tif,14.87274169921875
data\chips\VV\541_11.tif,data\chips\VH\541_11.tif,data\dem\541_11.tif,data\pwater\541_11.tif,data\labels\541_11.tif,23.6114501953125
data\chips\VV\542_00.tif,data\chips\VH\542_00.tif,data\dem\542_00.tif,data\pwater\542_00.tif,data\labels\542_00.tif,6.96563720703125
data\chips\VV\542_01.tif,data\chips\VH\542_01.tif,data\dem\542_01.tif,data\pwater\542_01.tif,data\labels\542_01.tif,3.607177734375
data\chips\VV\542_10.tif,data\chips\VH\542_10.tif,data\dem\542_10.tif,data\pwater\542_10.tif,data\labels\542_10.tif,1.27105712890625
data\chips\VV\542_11.tif,data\chips\VH\542_11.tif,data\dem\542_11.tif,data\pwater\542_11.tif,data\labels\542_11.tif,4.18701171875
data\chips\VV\543_00.tif,data\chips\VH\543_00.tif,data\dem\543_00.tif,data\pwater\543_00.tif,data\labels\543_00.tif,5.13458251953125
data\chips\VV\543_01.tif,data\chips\VH\543_01.tif,data\dem\543_01.tif,data\pwater\543_01.tif,data\labels\543_01.tif,4.74853515625
data\chips\VV\543_10.tif,data\chips\VH\543_10.tif,data\dem\543_10.tif,data\pwater\543_10.tif,data\labels\543_10.tif,6.7779541015625
data\chips\VV\543_11.tif,data\chips\VH\543_11.tif,data\dem\543_11.tif,data\pwater\543_11.tif,data\labels\543_11.tif,13.531494140625
data\chips\VV\544_00.tif,data\chips\VH\544_00.tif,data\dem\544_00.tif,data\pwater\544_00.tif,data\labels\544_00.tif,0.5645751953125
data\chips\VV\544_01.tif,data\chips\VH\544_01.tif,data\dem\544_01.tif,data\pwater\544_01.tif,data\labels\544_01.tif,1.80206298828125
data\chips\VV\544_10.tif,data\chips\VH\544_10.tif,data\dem\544_10.tif,data\pwater\544_10.tif,data\labels\544_10.tif,3.076171875
data\chips\VV\544_11.tif,data\chips\VH\544_11.tif,data\dem\544_11.tif,data\pwater\544_11.tif,data\labels\544_11.tif,2.2674560546875
data\chips\VV\545_00.tif,data\chips\VH\545_00.tif,data\dem\545_00.tif,data\pwater\545_00.tif,data\labels\545_00.tif,0.9490966796875
data\chips\VV\545_01.tif,data\chips\VH\545_01.tif,data\dem\545_01.tif,data\pwater\545_01.tif,data\labels\545_01.tif,5.8258056640625
data\chips\VV\545_10.tif,data\chips\VH\545_10.tif,data\dem\545_10.tif,data\pwater\545_10.tif,data\labels\545_10.tif,4.5745849609375
data\chips\VV\545_11.tif,data\chips\VH\545_11.tif,data\dem\545_11.tif,data\pwater\545_11.tif,data\labels\545_11.tif,5.30242919921875
data\chips\VV\546_00.tif,data\chips\VH\546_00.tif,data\dem\546_00.tif,data\pwater\546_00.tif,data\labels\546_00.tif,52.7740478515625
data\chips\VV\546_01.tif,data\chips\VH\546_01.tif,data\dem\546_01.tif,data\pwater\546_01.tif,data\labels\546_01.tif,88.44451904296875
data\chips\VV\546_10.tif,data\chips\VH\546_10.tif,data\dem\546_10.tif,data\pwater\546_10.tif,data\labels\546_10.tif,42.43011474609375
data\chips\VV\546_11.tif,data\chips\VH\546_11.tif,data\dem\546_11.tif,data\pwater\546_11.tif,data\labels\546_11.tif,70.47271728515625
data\chips\VV\547_00.tif,data\chips\VH\547_00.tif,data\dem\547_00.tif,data\pwater\547_00.tif,data\labels\547_00.tif,0.07781982421875
data\chips\VV\547_01.tif,data\chips\VH\547_01.tif,data\dem\547_01.tif,data\pwater\547_01.tif,data\labels\547_01.tif,2.35443115234375
data\chips\VV\547_10.tif,data\chips\VH\547_10.tif,data\dem\547_10.tif,data\pwater\547_10.tif,data\labels\547_10.tif,2.08892822265625
data\chips\VV\547_11.tif,data\chips\VH\547_11.tif,data\dem\547_11.tif,data\pwater\547_11.tif,data\labels\547_11.tif,0.79498291015625
data\chips\VV\548_00.tif,data\chips\VH\548_00.tif,data\dem\548_00.tif,data\pwater\548_00.tif,data\labels\548_00.tif,0.0518798828125
data\chips\VV\548_01.tif,data\chips\VH\548_01.tif,data\dem\548_01.tif,data\pwater\548_01.tif,data\labels\548_01.tif,0.21820068359375
data\chips\VV\548_10.tif,data\chips\VH\548_10.tif,data\dem\548_10.tif,data\pwater\548_10.tif,data\labels\548_10.tif,2.703857421875
data\chips\VV\548_11.tif,data\chips\VH\548_11.tif,data\dem\548_11.tif,data\pwater\548_11.tif,data\labels\548_11.tif,1.0986328125
data\chips\VV\549_00.tif,data\chips\VH\549_00.tif,data\dem\549_00.tif,data\pwater\549_00.tif,data\labels\549_00.tif,4.2236328125
data\chips\VV\549_01.tif,data\chips\VH\549_01.tif,data\dem\549_01.tif,data\pwater\549_01.tif,data\labels\549_01.tif,21.05560302734375
data\chips\VV\549_10.tif,data\chips\VH\549_10.tif,data\dem\549_10.tif,data\pwater\549_10.tif,data\labels\549_10.tif,7.177734375
data\chips\VV\549_11.tif,data\chips\VH\549_11.tif,data\dem\549_11.tif,data\pwater\549_11.tif,data\labels\549_11.tif,8.76617431640625
data\chips\VV\550_00.tif,data\chips\VH\550_00.tif,data\dem\550_00.tif,data\pwater\550_00.tif,data\labels\550_00.tif,11.49139404296875
data\chips\VV\550_01.tif,data\chips\VH\550_01.tif,data\dem\550_01.tif,data\pwater\550_01.tif,data\labels\550_01.tif,2.23388671875
data\chips\VV\550_10.tif,data\chips\VH\550_10.tif,data\dem\550_10.tif,data\pwater\550_10.tif,data\labels\550_10.tif,0.7568359375
data\chips\VV\550_11.tif,data\chips\VH\550_11.tif,data\dem\550_11.tif,data\pwater\550_11.tif,data\labels\550_11.tif,3.4027099609375
data\chips\VV\551_00.tif,data\chips\VH\551_00.tif,data\dem\551_00.tif,data\pwater\551_00.tif,data\labels\551_00.tif,0.21209716796875
data\chips\VV\551_01.tif,data\chips\VH\551_01.tif,data\dem\551_01.tif,data\pwater\551_01.tif,data\labels\551_01.tif,35.186767578125
data\chips\VV\551_10.tif,data\chips\VH\551_10.tif,data\dem\551_10.tif,data\pwater\551_10.tif,data\labels\551_10.tif,0.0
data\chips\VV\551_11.tif,data\chips\VH\551_11.tif,data\dem\551_11.tif,data\pwater\551_11.tif,data\labels\551_11.tif,0.0
data\chips\VV\552_00.tif,data\chips\VH\552_00.tif,data\dem\552_00.tif,data\pwater\552_00.tif,data\labels\552_00.tif,1.7425537109375
data\chips\VV\552_01.tif,data\chips\VH\552_01.tif,data\dem\552_01.tif,data\pwater\552_01.tif,data\labels\552_01.tif,2.7618408203125
data\chips\VV\552_10.tif,data\chips\VH\552_10.tif,data\dem\552_10.tif,data\pwater\552_10.tif,data\labels\552_10.tif,0.3570556640625
data\chips\VV\552_11.tif,data\chips\VH\552_11.tif,data\dem\552_11.tif,data\pwater\552_11.tif,data\labels\552_11.tif,3.74298095703125
data\chips\VV\553_00.tif,data\chips\VH\553_00.tif,data\dem\553_00.tif,data\pwater\553_00.tif,data\labels\553_00.tif,90.62347412109375
data\chips\VV\553_01.tif,data\chips\VH\553_01.tif,data\dem\553_01.tif,data\pwater\553_01.tif,data\labels\553_01.tif,94.38323974609375
data\chips\VV\553_10.tif,data\chips\VH\553_10.tif,data\dem\553_10.tif,data\pwater\553_10.tif,data\labels\553_10.tif,98.37646484375
data\chips\VV\553_11.tif,data\chips\VH\553_11.tif,data\dem\553_11.tif,data\pwater\553_11.tif,data\labels\553_11.tif,100.0
data\chips\VV\554_00.tif,data\chips\VH\554_00.tif,data\dem\554_00.tif,data\pwater\554_00.tif,data\labels\554_00.tif,100.0
data\chips\VV\554_01.tif,data\chips\VH\554_01.tif,data\dem\554_01.tif,data\pwater\554_01.tif,data\labels\554_01.tif,85.56060791015625
data\chips\VV\554_10.tif,data\chips\VH\554_10.tif,data\dem\554_10.tif,data\pwater\554_10.tif,data\labels\554_10.tif,58.67919921875
data\chips\VV\554_11.tif,data\chips\VH\554_11.tif,data\dem\554_11.tif,data\pwater\554_11.tif,data\labels\554_11.tif,67.86346435546875
data\chips\VV\555_00.tif,data\chips\VH\555_00.tif,data\dem\555_00.tif,data\pwater\555_00.tif,data\labels\555_00.tif,11.83013916015625
data\chips\VV\555_01.tif,data\chips\VH\555_01.tif,data\dem\555_01.tif,data\pwater\555_01.tif,data\labels\555_01.tif,1.080322265625
data\chips\VV\555_10.tif,data\chips\VH\555_10.tif,data\dem\555_10.tif,data\pwater\555_10.tif,data\labels\555_10.tif,60.980224609375
data\chips\VV\555_11.tif,data\chips\VH\555_11.tif,data\dem\555_11.tif,data\pwater\555_11.tif,data\labels\555_11.tif,1.90277099609375
data\chips\VV\556_00.tif,data\chips\VH\556_00.tif,data\dem\556_00.tif,data\pwater\556_00.tif,data\labels\556_00.tif,71.2982177734375
data\chips\VV\556_01.tif,data\chips\VH\556_01.tif,data\dem\556_01.tif,data\pwater\556_01.tif,data\labels\556_01.tif,69.99359130859375
data\chips\VV\556_10.tif,data\chips\VH\556_10.tif,data\dem\556_10.tif,data\pwater\556_10.tif,data\labels\556_10.tif,11.6729736328125
data\chips\VV\556_11.tif,data\chips\VH\556_11.tif,data\dem\556_11.tif,data\pwater\556_11.tif,data\labels\556_11.tif,29.32281494140625
data\chips\VV\557_00.tif,data\chips\VH\557_00.tif,data\dem\557_00.tif,data\pwater\557_00.tif,data\labels\557_00.tif,1.66015625
data\chips\VV\557_01.tif,data\chips\VH\557_01.tif,data\dem\557_01.tif,data\pwater\557_01.tif,data\labels\557_01.tif,5.1910400390625
data\chips\VV\557_10.tif,data\chips\VH\557_10.tif,data\dem\557_10.tif,data\pwater\557_10.tif,data\labels\557_10.tif,7.10601806640625
data\chips\VV\557_11.tif,data\chips\VH\557_11.tif,data\dem\557_11.tif,data\pwater\557_11.tif,data\labels\557_11.tif,23.50311279296875
data\chips\VV\558_00.tif,data\chips\VH\558_00.tif,data\dem\558_00.tif,data\pwater\558_00.tif,data\labels\558_00.tif,10.24627685546875
data\chips\VV\558_01.tif,data\chips\VH\558_01.tif,data\dem\558_01.tif,data\pwater\558_01.tif,data\labels\558_01.tif,7.7423095703125
data\chips\VV\558_10.tif,data\chips\VH\558_10.tif,data\dem\558_10.tif,data\pwater\558_10.tif,data\labels\558_10.tif,30.792236328125
data\chips\VV\558_11.tif,data\chips\VH\558_11.tif,data\dem\558_11.tif,data\pwater\558_11.tif,data\labels\558_11.tif,15.1641845703125
data\chips\VV\559_00.tif,data\chips\VH\559_00.tif,data\dem\559_00.tif,data\pwater\559_00.tif,data\labels\559_00.tif,12.83416748046875
data\chips\VV\559_01.tif,data\chips\VH\559_01.tif,data\dem\559_01.tif,data\pwater\559_01.tif,data\labels\559_01.tif,2.4017333984375
data\chips\VV\559_10.tif,data\chips\VH\559_10.tif,data\dem\559_10.tif,data\pwater\559_10.tif,data\labels\559_10.tif,18.3074951171875
data\chips\VV\559_11.tif,data\chips\VH\559_11.tif,data\dem\559_11.tif,data\pwater\559_11.tif,data\labels\559_11.tif,2.72064208984375
data\chips\VV\560_00.tif,data\chips\VH\560_00.tif,data\dem\560_00.tif,data\pwater\560_00.tif,data\labels\560_00.tif,6.82220458984375
data\chips\VV\560_01.tif,data\chips\VH\560_01.tif,data\dem\560_01.tif,data\pwater\560_01.tif,data\labels\560_01.tif,1.947021484375
data\chips\VV\560_10.tif,data\chips\VH\560_10.tif,data\dem\560_10.tif,data\pwater\560_10.tif,data\labels\560_10.tif,3.70025634765625
data\chips\VV\560_11.tif,data\chips\VH\560_11.tif,data\dem\560_11.tif,data\pwater\560_11.tif,data\labels\560_11.tif,7.62786865234375
data\chips\VV\561_00.tif,data\chips\VH\561_00.tif,data\dem\561_00.tif,data\pwater\561_00.tif,data\labels\561_00.tif,0.6134033203125
data\chips\VV\561_01.tif,data\chips\VH\561_01.tif,data\dem\561_01.tif,data\pwater\561_01.tif,data\labels\561_01.tif,5.84869384765625
data\chips\VV\561_10.tif,data\chips\VH\561_10.tif,data\dem\561_10.tif,data\pwater\561_10.tif,data\labels\561_10.tif,8.18634033203125
data\chips\VV\561_11.tif,data\chips\VH\561_11.tif,data\dem\561_11.tif,data\pwater\561_11.tif,data\labels\561_11.tif,0.17242431640625
data\chips\VV\562_00.tif,data\chips\VH\562_00.tif,data\dem\562_00.tif,data\pwater\562_00.tif,data\labels\562_00.tif,1.36566162109375
data\chips\VV\562_01.tif,data\chips\VH\562_01.tif,data\dem\562_01.tif,data\pwater\562_01.tif,data\labels\562_01.tif,0.347900390625
data\chips\VV\562_10.tif,data\chips\VH\562_10.tif,data\dem\562_10.tif,data\pwater\562_10.tif,data\labels\562_10.tif,1.6845703125
data\chips\VV\562_11.tif,data\chips\VH\562_11.tif,data\dem\562_11.tif,data\pwater\562_11.tif,data\labels\562_11.tif,2.105712890625
data\chips\VV\563_00.tif,data\chips\VH\563_00.tif,data\dem\563_00.tif,data\pwater\563_00.tif,data\labels\563_00.tif,14.27001953125
data\chips\VV\563_01.tif,data\chips\VH\563_01.tif,data\dem\563_01.tif,data\pwater\563_01.tif,data\labels\563_01.tif,29.1259765625
data\chips\VV\563_10.tif,data\chips\VH\563_10.tif,data\dem\563_10.tif,data\pwater\563_10.tif,data\labels\563_10.tif,3.84521484375
